Date,Hour,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
04/01/2015 05:00,5,0.184,0.95,0.2825,0.13385,0.20154,0.19652,0.95,0.5521,0.42226,0.63806,0.22435,0.26573,0.3743,0.11606,0.40419,0.74345,0.10308,0.43935,0.72713,0.07181,0.54684,0.142,0.142,0.48332,0.41536,0.84185,0.13214,0.21887,0.4555,0.81344,0.56354,0.85446,0.117745489,0.184
04/01/2015 06:00,6,0.2325,0.95,0.2855,0.11817,0.26996,0.15232,0.95,0.54384,0.42501,0.6349,0.26312,0.25401,0.36276,0.10713,0.38395,0.75919,0.13049,0.45331,0.74646,0.06337,0.54684,0.169,0.169,0.45233,0.41102,0.85773,0.12752,0.22126,0.5328,0.82466,0.66485,0.8722,0.121508705,0.2325
04/01/2015 07:00,7,0.2935,0.95,0.2955,0.10968,0.29487,0.14564,0.95,0.52702,0.41998,0.6368,0.29457,0.23278,0.35252,0.09883,0.32178,0.77009,0.16212,0.42093,0.76323,0.05659,0.5442,0.254,0.254,0.41842,0.40438,0.86329,0.12312,0.20737,0.5785,0.83545,0.65977,0.87753,0.131468819,0.2935
04/01/2015 08:00,8,0.3325,0.95,0.3465,0.11184,0.29845,0.14206,0.95,0.50717,0.40799,0.63272,0.31802,0.20669,0.34276,0.09217,0.35552,0.77745,0.18359,0.4143,0.77674,0.04955,0.54035,0.321,0.321,0.39413,0.40665,0.87136,0.11553,0.18726,0.5903,0.83933,0.47277,0.87895,0.140279202,0.3325
04/01/2015 09:00,9,0.4385,0.95,0.5265,0.10522,0.33195,0.1403,0.95,0.47679,0.3865,0.63143,0.34797,0.16272,0.33463,0.08755,0.51752,0.78066,0.18949,0.46265,0.78339,0.03969,0.53931,0.511,0.511,0.38031,0.40471,0.86997,0.07899,0.1782,0.6288,0.81504,0.25744,0.87469,0.147022475,0.4385
04/01/2015 10:00,10,0.584,0.95,0.681,0.08274,0.35626,0.1688,0.95,0.47239,0.3625,0.62807,0.37717,0.14029,0.32707,0.08492,0.55919,0.78489,0.18751,0.53164,0.78647,0.03875,0.54199,0.776,0.776,0.34962,0.39762,0.87244,0.06131,0.19557,0.7348,0.78216,0.11365,0.86439,0.155262425,0.584
04/01/2015 11:00,11,0.6765,0.95,0.776,0.0654,0.40504,0.18709,0.95,0.48291,0.33665,0.62465,0.37515,0.13259,0.32224,0.08766,0.54541,0.78801,0.18988,0.52862,0.79,0.03956,0.54381,0.981,0.981,0.30761,0.39041,0.87436,0.05711,0.22741,0.7928,0.76244,0.05301,0.85765,0.168244381,0.6765
04/01/2015 12:00,12,0.6565,0.95,0.7795,0.05335,0.47614,0.23626,0.95,0.49524,0.31273,0.62043,0.34791,0.13271,0.32079,0.08828,0.51546,0.79098,0.19632,0.50848,0.78964,0.0359,0.5419,1.019,1.019,0.25844,0.38976,0.87792,0.0583,0.26082,0.888,0.74701,0.02905,0.85552,0.1857132,0.6665
04/01/2015 13:00,13,0.5855,0.95,0.722,0.03923,0.5443,0.22725,0.95,0.49311,0.30233,0.61959,0.29617,0.13356,0.32144,0.08673,0.47,0.79333,0.20461,0.49332,0.78605,0.02889,0.54087,0.952,0.952,0.20903,0.38011,0.88065,0.0583,0.31593,0.9008,0.72513,0.01852,0.85552,0.2018107,0.5855
04/01/2015 14:00,14,0.538,0.95,0.7105,0.03069,0.61145,0.21365,0.95,0.48944,0.30135,0.6202,0.25958,0.12867,0.3131,0.08635,0.45226,0.79603,0.21558,0.46448,0.78235,0.01945,0.53848,0.947,0.947,0.17704,0.37048,0.88058,0.06279,0.38913,0.9425,0.68972,0.01634,0.8502,0.219907566,0.538
04/01/2015 15:00,15,0.5275,0.95,0.7155,0.02768,0.61438,0.2039,0.95,0.48584,0.29339,0.62123,0.24307,0.12448,0.30534,0.08671,0.46208,0.79686,0.21263,0.4748,0.78812,0.01382,0.53658,0.947,0.947,0.16228,0.35749,0.87974,0.06101,0.43803,0.9445,0.66273,0.03195,0.84842,0.229119342,0.5275
04/01/2015 16:00,16,0.534,0.95,0.702,0.02628,0.6263,0.20116,0.95,0.4698,0.27191,0.62167,0.25911,0.13224,0.2864,0.08968,0.44922,0.7982,0.21753,0.50027,0.79019,0.00898,0.53532,0.934,0.934,0.15245,0.35474,0.874,0.067,0.46143,0.9335,0.63853,0.04539,0.80547,0.231969611,0.534
04/01/2015 17:00,17,0.6355,0.95,0.677,0.03384,0.65526,0.19485,0.95,0.42932,0.24453,0.61923,0.31936,0.14699,0.27031,0.09146,0.41791,0.79594,0.22937,0.49267,0.78969,0.00387,0.53515,0.916,0.916,0.14721,0.35076,0.86549,0.07421,0.46678,0.9453,0.59459,0.04212,0.78168,0.231121241,0.6355
04/01/2015 18:00,18,0.7305,0.95,0.6455,0.04883,0.64194,0.15297,0.95,0.3828,0.22497,0.61269,0.39527,0.15627,0.25446,0.08914,0.37473,0.7865,0.23905,0.45848,0.78797,0.00324,0.53468,0.899,0.899,0.16049,0.35216,0.85231,0.07951,0.45709,0.9333,0.54826,0.04575,0.76464,0.22739981,0.7305
04/01/2015 19:00,19,0.819,0.95,0.621,0.07129,0.58218,0.14661,0.95,0.34426,0.21358,0.60377,0.48333,0.16306,0.24219,0.08475,0.33713,0.78023,0.24881,0.42769,0.78337,0.00396,0.53541,0.889,0.889,0.18332,0.35559,0.84741,0.08175,0.43996,0.9208,0.50584,0.06863,0.77991,0.220857866,0.819
04/01/2015 20:00,20,0.844,0.95,0.5995,0.09302,0.50385,0.14071,0.95,0.31856,0.20896,0.59505,0.55748,0.1634,0.23522,0.07931,0.30691,0.77837,0.26283,0.41864,0.77773,0.00786,0.53567,0.878,0.878,0.2098,0.35936,0.83644,0.08106,0.44139,0.9173,0.48133,0.15904,0.80902,0.210686293,0.844
04/01/2015 21:00,21,0.855,0.95,0.5835,0.10351,0.38775,0.13324,0.99115,0.30987,0.21815,0.57643,0.59468,0.15887,0.22986,0.07485,0.28624,0.78188,0.3111,0.40407,0.76507,0.00977,0.52814,0.867,0.867,0.22021,0.36855,0.82442,0.09369,0.42459,0.8888,0.45256,0.26906,0.81328,0.212736309,0.855
04/01/2015 22:00,22,0.8525,0.95,0.588,0.09829,0.33104,0.12809,0.91755,0.31016,0.2396,0.54549,0.6007,0.14551,0.22587,0.07141,0.30919,0.78688,0.36812,0.39574,0.74782,0.01016,0.5181,0.852,0.852,0.22628,0.37097,0.80623,0.10233,0.41575,0.838,0.42434,0.40922,0.80973,0.224482431,0.8525
04/01/2015 23:00,23,0.825,0.95,0.546,0.08641,0.28809,0.1299,0.86065,0.31163,0.25279,0.5079,0.58965,0.1367,0.22495,0.06943,0.25781,0.78994,0.40479,0.38917,0.72508,0.01119,0.50706,0.822,0.822,0.24545,0.35511,0.77972,0.11292,0.40424,0.781,0.40394,0.51961,0.79872,0.242728712,0.825
05/01/2015 00:00,0,0.7995,0.95,0.551,0.08192,0.27868,0.12331,0.83313,0.31519,0.24692,0.46909,0.562,0.12747,0.22248,0.06677,0.28917,0.79065,0.4139,0.39729,0.6999,0.0121,0.49597,0.799,0.799,0.27156,0.33198,0.76573,0.113,0.40507,0.7405,0.39041,0.56826,0.7902,0.255333966,0.7995
05/01/2015 01:00,1,0.767,0.95,0.576,0.08991,0.28211,0.11453,0.81574,0.32192,0.22757,0.43895,0.5349,0.1232,0.21117,0.06432,0.35574,0.79097,0.41643,0.40091,0.67909,0.01413,0.48532,0.779,0.779,0.29612,0.31642,0.75105,0.10892,0.40886,0.7185,0.35553,0.56645,0.7721,0.256954099,0.767
05/01/2015 02:00,2,0.7425,0.95,0.62,0.11274,0.29206,0.10506,0.82945,0.33915,0.21583,0.4229,0.51794,0.122,0.19646,0.05864,0.45302,0.79284,0.42173,0.39565,0.66381,0.01794,0.47372,0.766,0.766,0.32638,0.30222,0.73246,0.09704,0.4073,0.7118,0.31596,0.53813,0.76571,0.256429883,0.7425
05/01/2015 03:00,3,0.753,0.95,0.636,0.12483,0.30936,0.098,0.84504,0.36455,0.20234,0.43035,0.52217,0.11532,0.18075,0.05137,0.46061,0.79523,0.44473,0.39565,0.66278,0.02217,0.471,0.79,0.79,0.33701,0.28362,0.6929,0.07792,0.41101,0.7213,0.27776,0.46333,0.75186,0.2509522,0.753
05/01/2015 04:00,4,0.768,0.95,0.664,0.12351,0.32146,0.09313,0.8825,0.39159,0.18186,0.45023,0.53572,0.11374,0.161,0.04836,0.49398,0.79521,0.47215,0.43479,0.65854,0.02626,0.46459,0.811,0.811,0.32599,0.26883,0.65006,0.06767,0.4198,0.7413,0.25737,0.37291,0.74831,0.239924027,0.768
05/01/2015 05:00,5,0.7715,0.95,0.6705,0.11572,0.32562,0.08914,0.8953,0.40337,0.15908,0.46662,0.54185,0.11093,0.14467,0.04935,0.50575,0.78847,0.49781,0.48463,0.64779,0.02937,0.4571,0.811,0.811,0.30563,0.25036,0.59245,0.06415,0.4294,0.7563,0.2412,0.22513,0.70643,0.23968661,0.7715
05/01/2015 06:00,6,0.771,0.95,0.668,0.11058,0.29694,0.08719,0.93289,0.39858,0.13255,0.46783,0.53967,0.11127,0.13037,0.05226,0.50857,0.77774,0.50997,0.54762,0.62825,0.02813,0.439,0.803,0.803,0.28013,0.22623,0.54379,0.06584,0.43066,0.7603,0.22735,0.16158,0.67838,0.25271415,0.771
05/01/2015 07:00,7,0.787,0.95,0.676,0.11018,0.23697,0.08083,0.9439,0.37582,0.10279,0.46648,0.52976,0.11062,0.11463,0.05671,0.49029,0.74967,0.51188,0.57621,0.61068,0.02568,0.42372,0.839,0.839,0.25754,0.19545,0.49585,0.06433,0.40743,0.7358,0.20817,0.09114,0.59567,0.270243748,0.787
05/01/2015 08:00,8,0.798,0.95,0.658,0.10301,0.19744,0.06959,0.97582,0.34103,0.07273,0.46911,0.53129,0.10186,0.10373,0.05822,0.42822,0.69624,0.51083,0.60049,0.59378,0.0222,0.38732,0.868,0.868,0.22771,0.1796,0.4515,0.06739,0.37256,0.706,0.185,0.02796,0.52077,0.283332067,0.798
05/01/2015 09:00,9,0.8325,0.95,0.659,0.09394,0.20195,0.05775,0.97893,0.2993,0.04585,0.48921,0.54317,0.0811,0.09027,0.05208,0.36778,0.64388,0.50349,0.62381,0.56416,0.01615,0.3574,0.933,0.933,0.19774,0.15819,0.42215,0.05998,0.37669,0.68,0.15191,0.00363,0.53816,0.290117126,0.8325
05/01/2015 10:00,10,0.851,0.95,0.64,0.08607,0.25789,0.04225,0.99234,0.26103,0.02782,0.47064,0.57044,0.07685,0.08243,0.0472,0.32395,0.66269,0.49785,0.62026,0.53361,0.01355,0.32913,0.941,0.941,0.17676,0.16965,0.41745,0.05762,0.42095,0.708,0.11379,0.00218,0.64182,0.293746122,0.851
05/01/2015 11:00,11,0.8545,0.95,0.609,0.07766,0.2924,0.03825,0.97971,0.23048,0.0184,0.45465,0.59892,0.07861,0.07914,0.04242,0.29102,0.70196,0.49908,0.60789,0.51434,0.01286,0.30554,0.913,0.913,0.15993,0.17973,0.4255,0.05707,0.47629,0.716,0.10234,0.01743,0.7114,0.295744223,0.8545
05/01/2015 12:00,12,0.8495,0.95,0.595,0.07228,0.3224,0.03863,0.96529,0.20063,0.01375,0.44573,0.62354,0.07995,0.07721,0.03722,0.28939,0.70831,0.49484,0.59786,0.49124,0.01125,0.27745,0.887,0.887,0.13436,0.18734,0.42297,0.05732,0.50139,0.708,0.09393,0.06318,0.76677,0.290264008,0.8495
05/01/2015 13:00,13,0.861,0.95,0.5795,0.06908,0.34689,0.04443,0.94719,0.16745,0.0111,0.42869,0.65406,0.07939,0.07395,0.03478,0.26899,0.70978,0.48462,0.58794,0.44836,0.01013,0.22762,0.877,0.877,0.11361,0.19041,0.41844,0.05351,0.52628,0.671,0.09247,0.09695,0.76571,0.278872428,0.861
05/01/2015 14:00,14,0.861,0.95,0.5675,0.0736,0.39597,0.05664,0.91719,0.13873,0.00963,0.41255,0.67762,0.07229,0.06623,0.03443,0.26074,0.72177,0.47821,0.54357,0.41192,0.0108,0.2032,0.862,0.862,0.10527,0.20752,0.4354,0.05527,0.54444,0.6418,0.08874,0.14561,0.77884,0.269563786,0.861
05/01/2015 15:00,15,0.828,0.95,0.5275,0.08374,0.40489,0.06509,0.85909,0.11313,0.00702,0.4072,0.6884,0.0702,0.05851,0.04084,0.2494,0.73181,0.47545,0.47719,0.42614,0.01283,0.20152,0.794,0.794,0.1057,0.22491,0.44836,0.05913,0.52941,0.6103,0.07836,0.13108,0.77174,0.270855967,0.828
05/01/2015 16:00,16,0.8255,0.95,0.501,0.09438,0.37782,0.07567,0.76742,0.08834,0.00414,0.39905,0.69998,0.07665,0.05383,0.05036,0.20611,0.734,0.46811,0.41908,0.42602,0.0141,0.19597,0.786,0.786,0.1044,0.26691,0.44225,0.06122,0.48976,0.5765,0.06615,0.06282,0.73766,0.280493194,0.8255
05/01/2015 17:00,17,0.815,0.95,0.473,0.09774,0.33848,0.08236,0.64517,0.06659,0.00307,0.38418,0.71583,0.08232,0.04647,0.05605,0.17421,0.73983,0.45297,0.35681,0.41277,0.0147,0.1832,0.764,0.764,0.10096,0.28305,0.41307,0.06731,0.43737,0.5383,0.05434,0.04067,0.67803,0.299192783,0.815
05/01/2015 18:00,18,0.804,0.95,0.4465,0.09745,0.31848,0.08013,0.54354,0.04864,0.00555,0.35666,0.72833,0.08151,0.03971,0.05955,0.14236,0.73794,0.42488,0.30481,0.39874,0.01349,0.16532,0.744,0.744,0.09955,0.29688,0.37605,0.06525,0.37807,0.5043,0.04463,0.03413,0.62442,0.319484647,0.804
05/01/2015 19:00,19,0.7925,0.96668,0.435,0.0946,0.31294,0.06829,0.43261,0.03572,0.01111,0.32402,0.73861,0.07701,0.03454,0.0603,0.13954,0.72487,0.38974,0.26675,0.35381,0.00965,0.1445,0.724,0.724,0.09356,0.31441,0.34671,0.06499,0.32968,0.4835,0.03843,0.03123,0.53958,0.332889522,0.7925
05/01/2015 20:00,20,0.7775,0.90568,0.4185,0.09026,0.32381,0.05525,0.3389,0.02968,0.01935,0.29433,0.74254,0.07376,0.03029,0.05993,0.13373,0.70453,0.33469,0.25581,0.31624,0.00408,0.12745,0.697,0.697,0.08879,0.33253,0.31378,0.05788,0.30181,0.463,0.0358,0.03014,0.46539,0.340164609,0.7775
05/01/2015 21:00,21,0.75,0.81825,0.399,0.08304,0.38004,0.04907,0.26139,0.0256,0.02835,0.24724,0.74131,0.07087,0.02511,0.06094,0.14849,0.65403,0.28033,0.26513,0.27536,0.00284,0.10515,0.642,0.642,0.09109,0.35099,0.26728,0.04874,0.29724,0.447,0.03756,0.03813,0.39226,0.344484964,0.75
05/01/2015 22:00,22,0.7125,0.74329,0.384,0.08083,0.4404,0.05149,0.19852,0.02435,0.03681,0.19873,0.731,0.07436,0.02136,0.05902,0.19005,0.61903,0.24061,0.30255,0.2496,0.00275,0.08758,0.569,0.569,0.09159,0.36481,0.22454,0.04063,0.31402,0.4578,0.0471,0.03885,0.34682,0.340769231,0.7125
05/01/2015 23:00,23,0.671,0.63919,0.364,0.09076,0.47897,0.05385,0.15548,0.02425,0.04242,0.15451,0.72663,0.07737,0.0195,0.05595,0.25206,0.53244,0.22054,0.37692,0.23702,0.00263,0.07325,0.464,0.464,0.09026,0.37765,0.19943,0.03049,0.34035,0.425,0.06079,0.04248,0.31061,0.330244381,0.671
06/01/2015 00:00,0,0.5945,0.57125,0.3535,0.09642,0.49765,0.05799,0.12636,0.02431,0.04679,0.11619,0.71872,0.08103,0.01909,0.05106,0.35335,0.49886,0.21955,0.45609,0.24164,0.00448,0.05636,0.337,0.337,0.0934,0.38215,0.18728,0.02654,0.35857,0.377,0.06987,0.05664,0.29783,0.315372586,0.5945
06/01/2015 01:00,1,0.506,0.51529,0.326,0.09516,0.49997,0.06421,0.10541,0.02494,0.05424,0.0765,0.69898,0.08387,0.01823,0.04678,0.42806,0.47645,0.24348,0.49281,0.25153,0.0075,0.04221,0.204,0.204,0.10121,0.39483,0.17879,0.02684,0.38479,0.2948,0.08029,0.06536,0.2847,0.309598607,0.506
06/01/2015 02:00,2,0.425,0.44837,0.3085,0.09414,0.50695,0.07057,0.09113,0.02698,0.065,0.0433,0.6869,0.09098,0.02082,0.04632,0.48541,0.46296,0.26202,0.50929,0.24968,0.01125,0.03615,0.109,0.109,0.11429,0.4058,0.17276,0.02881,0.40185,0.243,0.0982,0.07553,0.2737,0.318436214,0.425
06/01/2015 03:00,3,0.3855,0.47482,0.308,0.0956,0.51796,0.0676,0.09967,0.02557,0.07825,0.02709,0.65956,0.0992,0.02494,0.0444,0.4917,0.46494,0.26198,0.51584,0.22864,0.01044,0.03074,0.101,0.101,0.12662,0.41392,0.17618,0.02617,0.43139,0.2285,0.12229,0.08969,0.31345,0.338545742,0.3855
06/01/2015 04:00,4,0.338,0.47267,0.323,0.09777,0.52358,0.06838,0.11449,0.02604,0.09546,0.02037,0.61343,0.10752,0.03124,0.04527,0.49946,0.46305,0.29062,0.49174,0.18118,0.00932,0.0232,0.123,0.123,0.13923,0.42077,0.16751,0.02488,0.44268,0.236,0.15553,0.11765,0.36102,0.345494777,0.338
06/01/2015 05:00,5,0.324,0.42795,0.3575,0.10016,0.52207,0.06467,0.11727,0.02933,0.11727,0.01587,0.58052,0.11023,0.03952,0.05306,0.53185,0.45039,0.33462,0.40831,0.13957,0.01065,0.01576,0.158,0.158,0.14976,0.43085,0.14233,0.02689,0.43027,0.248,0.19598,0.187,0.38232,0.342066477,0.324
06/01/2015 06:00,6,0.321,0.40686,0.4,0.10933,0.51276,0.05933,0.1097,0.03688,0.14287,0.01525,0.54033,0.10432,0.05135,0.06004,0.57427,0.44538,0.35782,0.36895,0.0946,0.0134,0.00857,0.199,0.199,0.15204,0.44411,0.12189,0.0323,0.40697,0.2465,0.24172,0.19063,0.38481,0.336484964,0.321
06/01/2015 07:00,7,0.338,0.35423,0.4075,0.12355,0.49201,0.04694,0.09713,0.04906,0.16809,0.01559,0.5096,0.10033,0.07067,0.06769,0.54085,0.40686,0.34095,0.33041,0.06431,0.02081,0.00593,0.249,0.249,0.15321,0.45377,0.10733,0.0331,0.36272,0.2493,0.28914,0.16885,0.36422,0.337356125,0.338
06/01/2015 08:00,8,0.421,0.24875,0.4525,0.1261,0.49185,0.03774,0.07521,0.06011,0.19053,0.01594,0.49343,0.0806,0.10057,0.06859,0.46143,0.32045,0.29152,0.30755,0.04545,0.0301,0.00394,0.422,0.422,0.15105,0.46151,0.09427,0.02882,0.30856,0.2893,0.33411,0.08715,0.30138,0.333554289,0.421
06/01/2015 09:00,9,0.543,0.16996,0.51,0.12802,0.53886,0.01305,0.04948,0.05993,0.21331,0.01582,0.5301,0.04406,0.14501,0.07072,0.39166,0.24384,0.24391,0.33521,0.02224,0.03469,0.00199,0.61,0.61,0.13624,0.4726,0.08004,0.02374,0.30116,0.352,0.37465,0.05229,0.22151,0.334082305,0.543
06/01/2015 10:00,10,0.5985,0.16126,0.503,0.14009,0.59331,0.00093,0.04232,0.06169,0.23636,0.0166,0.55959,0.03598,0.19712,0.079,0.31565,0.27437,0.23802,0.35334,0.00705,0.02919,0.00182,0.675,0.675,0.1283,0.47589,0.07348,0.02166,0.34842,0.4168,0.40957,0.02469,0.23216,0.351050332,0.5985
06/01/2015 11:00,11,0.645,0.14593,0.473,0.15274,0.63289,0.00014,0.03838,0.06904,0.25025,0.01707,0.59278,0.03764,0.24969,0.08993,0.24387,0.2571,0.28071,0.36638,0.00212,0.03457,0.00082,0.691,0.691,0.12111,0.478,0.07474,0.02488,0.42828,0.4575,0.43781,0.00617,0.22009,0.384215891,0.645
06/01/2015 12:00,12,0.6835,0.12598,0.4435,0.1645,0.65401,0.0,0.03675,0.0796,0.26006,0.01957,0.62123,0.0431,0.29992,0.10245,0.16954,0.23652,0.34025,0.36074,0.00148,0.04682,0.00056,0.709,0.709,0.12438,0.47962,0.07754,0.02919,0.50209,0.4818,0.46428,0.0,0.19063,0.424773029,0.6835
06/01/2015 13:00,13,0.691,0.10087,0.4015,0.16483,0.65695,0.0,0.03512,0.09472,0.27783,0.02039,0.633,0.05702,0.34722,0.11467,0.11795,0.19312,0.3801,0.33118,0.0019,0.06016,0.00139,0.679,0.679,0.1399,0.4837,0.07889,0.02872,0.60361,0.4723,0.49726,0.0,0.10117,0.441782843,0.691
06/01/2015 14:00,14,0.6645,0.07041,0.356,0.17898,0.66815,0.00074,0.03859,0.13261,0.29978,0.02113,0.64336,0.06072,0.38386,0.12968,0.10379,0.15511,0.38772,0.26183,0.00434,0.07126,0.00442,0.603,0.603,0.16705,0.4881,0.09133,0.02566,0.69702,0.4445,0.53447,0.0,0.05751,0.423109212,0.6645
06/01/2015 15:00,15,0.6635,0.0745,0.3845,0.23611,0.67421,0.00385,0.06213,0.19147,0.32398,0.0313,0.64399,0.05433,0.4098,0.14917,0.1524,0.16456,0.39033,0.18649,0.01068,0.09525,0.00913,0.609,0.609,0.21679,0.49406,0.12513,0.02306,0.73715,0.44,0.57976,0.00182,0.0536,0.379467553,0.6635
06/01/2015 16:00,16,0.6615,0.08097,0.41,0.29041,0.66233,0.0032,0.09994,0.2391,0.34683,0.05753,0.64616,0.04993,0.43235,0.1676,0.19043,0.16712,0.39563,0.16061,0.02517,0.11936,0.0197,0.621,0.621,0.27061,0.49633,0.15989,0.02095,0.75884,0.4475,0.62735,0.00581,0.0536,0.34039063,0.6615
06/01/2015 17:00,17,0.632,0.07505,0.402,0.3188,0.65023,0.00348,0.1339,0.26478,0.36452,0.10452,0.6359,0.05584,0.45753,0.16975,0.20144,0.14714,0.4105,0.13529,0.04576,0.13388,0.04087,0.593,0.593,0.31647,0.48424,0.19305,0.02431,0.77175,0.468,0.67434,0.01089,0.04437,0.313862615,0.632
06/01/2015 18:00,18,0.5925,0.06251,0.388,0.32897,0.6347,0.00515,0.15916,0.27087,0.38011,0.17215,0.6132,0.05663,0.48334,0.15839,0.20665,0.12619,0.43876,0.11494,0.06696,0.12592,0.06169,0.56,0.56,0.34213,0.48812,0.22821,0.02532,0.7805,0.4763,0.71837,0.0167,0.04047,0.294426084,0.5925
06/01/2015 19:00,19,0.5605,0.0533,0.3745,0.31111,0.61807,0.0046,0.17524,0.26941,0.38074,0.24844,0.58428,0.05444,0.5068,0.14484,0.199,0.0883,0.4741,0.0949,0.08933,0.12967,0.08766,0.541,0.541,0.33638,0.45532,0.26146,0.02612,0.77975,0.4443,0.75379,0.02469,0.02662,0.290302627,0.5605
06/01/2015 20:00,20,0.531,0.04146,0.36,0.2873,0.60634,0.00789,0.19961,0.26465,0.37257,0.33195,0.54848,0.05053,0.52114,0.13081,0.18153,0.05115,0.5327,0.07926,0.10773,0.1226,0.11472,0.53,0.53,0.33988,0.43297,0.2931,0.03153,0.76966,0.4078,0.77859,0.03014,0.0142,0.293525799,0.531
06/01/2015 21:00,21,0.4685,0.03678,0.3165,0.26236,0.6101,0.01332,0.2159,0.26512,0.3569,0.36957,0.52072,0.04833,0.53416,0.1132,0.16493,0.04749,0.59501,0.07876,0.13702,0.13179,0.13524,0.46,0.46,0.36912,0.42968,0.33223,0.03974,0.74663,0.358,0.79117,0.02578,0.02733,0.306788857,0.4685
06/01/2015 22:00,22,0.44,0.04265,0.2885,0.21866,0.6165,0.0162,0.22563,0.26781,0.32091,0.41229,0.50642,0.04581,0.54887,0.0941,0.13965,0.05831,0.65182,0.08207,0.18209,0.14743,0.1613,0.431,0.431,0.41739,0.44369,0.3813,0.04843,0.71262,0.2965,0.79473,0.02215,0.02946,0.33720038,0.44
06/01/2015 23:00,23,0.4525,0.06762,0.299,0.17956,0.62269,0.01778,0.23813,0.26797,0.2694,0.43904,0.50355,0.04571,0.56565,0.07502,0.12842,0.08831,0.69224,0.08716,0.2317,0.15254,0.19597,0.464,0.464,0.43231,0.44569,0.43756,0.05567,0.67594,0.298,0.7834,0.02469,0.07881,0.373087686,0.4525
07/01/2015 00:00,0,0.4765,0.10886,0.3145,0.1306,0.62868,0.0189,0.24891,0.26276,0.23127,0.48356,0.5223,0.04529,0.57987,0.0562,0.12771,0.12206,0.71325,0.08605,0.2879,0.13805,0.23424,0.495,0.495,0.39076,0.44092,0.48668,0.06492,0.6385,0.284,0.75641,0.02832,0.11573,0.411905033,0.4765
07/01/2015 01:00,1,0.5185,0.16638,0.338,0.08154,0.63346,0.01908,0.23686,0.25232,0.22081,0.51314,0.55247,0.03864,0.58675,0.04198,0.12288,0.17207,0.7219,0.0808,0.34564,0.11122,0.27805,0.547,0.547,0.30947,0.4135,0.52138,0.07545,0.62164,0.2788,0.71806,0.02614,0.10401,0.454058879,0.5185
07/01/2015 02:00,2,0.542,0.24085,0.3415,0.04697,0.63858,0.02442,0.23098,0.24395,0.22804,0.53813,0.59083,0.03243,0.59016,0.03683,0.11366,0.21171,0.72529,0.07789,0.3946,0.06059,0.32069,0.564,0.564,0.20954,0.36133,0.54073,0.08272,0.62377,0.2658,0.66662,0.01344,0.15193,0.500013295,0.542
07/01/2015 03:00,3,0.5665,0.33022,0.349,0.02849,0.61496,0.03092,0.24404,0.23235,0.23599,0.55368,0.61169,0.03,0.59229,0.03326,0.10579,0.23903,0.72666,0.06973,0.42507,0.03094,0.35247,0.587,0.587,0.13527,0.33854,0.55711,0.08241,0.63228,0.256,0.61184,0.01707,0.19702,0.541490345,0.5665
07/01/2015 04:00,4,0.576,0.41238,0.3575,0.03439,0.59596,0.03357,0.28001,0.21939,0.24238,0.56638,0.61103,0.02653,0.59431,0.03236,0.11339,0.23585,0.72743,0.06109,0.44796,0.01301,0.37952,0.596,0.596,0.10997,0.31311,0.57115,0.07995,0.63249,0.2625,0.54316,0.02578,0.25701,0.583345362,0.576
07/01/2015 05:00,5,0.5535,0.49382,0.3405,0.06928,0.58621,0.03064,0.31621,0.2144,0.25262,0.58058,0.60204,0.02121,0.59472,0.03431,0.11507,0.22831,0.72776,0.05102,0.48372,0.00705,0.40264,0.56,0.56,0.1382,0.28461,0.58505,0.0779,0.62909,0.2443,0.48071,0.05447,0.32801,0.620487496,0.5535
07/01/2015 06:00,6,0.519,0.56891,0.3125,0.12815,0.57341,0.02484,0.36145,0.21147,0.24976,0.59529,0.5872,0.01885,0.5941,0.04098,0.11317,0.23133,0.72784,0.04619,0.51935,0.00626,0.42411,0.506,0.506,0.19245,0.23353,0.59243,0.08003,0.62102,0.227,0.42854,0.07662,0.39049,0.654855334,0.519
07/01/2015 07:00,7,0.436,0.5246,0.2405,0.18129,0.59045,0.02419,0.38979,0.21508,0.24783,0.6069,0.57047,0.01783,0.59778,0.05054,0.09098,0.2293,0.72804,0.03477,0.54254,0.01059,0.43801,0.386,0.386,0.26911,0.21255,0.58874,0.07371,0.59066,0.1943,0.38123,0.09804,0.43805,0.684686926,0.436
07/01/2015 08:00,8,0.394,0.52526,0.2025,0.2059,0.6097,0.03403,0.38902,0.21421,0.23626,0.61539,0.55614,0.0174,0.59557,0.05368,0.0625,0.23176,0.7284,0.02208,0.55092,0.01216,0.4519,0.34,0.34,0.35115,0.20302,0.5656,0.06625,0.57555,0.1963,0.34312,0.07298,0.42953,0.708843305,0.394
07/01/2015 09:00,9,0.3755,0.45203,0.164,0.18971,0.61759,0.0221,0.35089,0.19944,0.22737,0.6226,0.56424,0.0058,0.58951,0.05354,0.02447,0.20454,0.72912,0.01428,0.56667,0.01077,0.46619,0.302,0.302,0.40708,0.20638,0.51711,0.05825,0.56996,0.201,0.32121,0.04575,0.44444,0.728752137,0.3755
